symbol	length	Control_D0	Control_D1	AKAP8_D0	AKAP8_D1
ENSG00000126822.11	3869.73	137.00	208.00	192.00	288.00
ENSG00000126838.5	2709.93	6.00	1.00	10.00	7.00
ENSG00000126856.9	1583.33	0.00	0.00	0.00	0.00
ENSG00000126858.12	2138.85	537.00	630.00	576.00	739.00
ENSG00000126870.11	2995.64	440.00	430.00	361.00	511.00
ENSG00000126878.8	2785.96	346.00	526.00	280.00	471.00
ENSG00000126882.8	3884.51	11.00	15.00	13.00	25.00
ENSG00000126883.12	5169.43	1347.00	1655.00	1348.00	1655.00
ENSG00000126903.11	1957.29	171.00	250.00	261.00	334.00
ENSG00000126934.9	1480.12	1042.00	1485.98	1246.97	1898.97
ENSG00000126945.8	2223.00	1139.00	1107.00	899.29	1481.44
ENSG00000126947.7	2141.00	0.00	0.00	0.00	0.00
ENSG00000126950.7	2195.00	5.00	1.00	5.00	3.00
ENSG00000126953.5	1579.82	91.00	90.00	60.00	110.00
ENSG00000126970.11	2212.71	218.00	231.00	254.00	359.00
ENSG00000127022.10	3061.75	15051.00	15691.00	12683.00	18591.00
ENSG00000127054.14	1204.25	1206.00	1679.00	1448.00	1818.00
ENSG00000127080.5	2506.64	161.00	200.00	197.00	280.00
ENSG00000127081.9	3090.17	74.00	92.00	69.00	103.00
ENSG00000127084.13	2927.29	43.00	59.00	32.00	49.00
ENSG00000127124.9	8024.00	2.00	3.00	2.00	3.00
ENSG00000127125.7	1087.43	260.00	285.78	323.00	532.55
ENSG00000127129.5	664.00	0.00	0.00	0.00	0.00
ENSG00000127152.13	5920.33	2.00	0.00	0.00	0.00
ENSG00000127184.6	621.56	715.00	917.00	973.00	1356.00
ENSG00000127191.13	2044.30	225.00	364.00	315.00	462.00
ENSG00000127220.5	2090.00	97.00	166.00	162.00	214.00
ENSG00000127241.12	2571.96	3947.00	4428.00	4115.00	4937.00
ENSG00000127249.10	2213.46	4.00	4.00	7.00	3.00
ENSG00000127311.5	3141.31	46.00	49.00	45.00	67.00
ENSG00000127314.13	1446.55	1807.43	1648.94	1641.90	2321.50
ENSG00000127324.4	1078.40	17.00	12.00	24.00	40.00
ENSG00000127325.14	2878.00	0.00	0.00	0.00	1.00
ENSG00000127328.17	1957.54	437.00	430.00	454.00	654.00
ENSG00000127329.10	5839.00	4.00	0.00	1.00	3.00
ENSG00000127334.10	6861.56	658.00	641.00	799.00	991.00
ENSG00000127337.2	1407.41	253.00	238.00	173.00	246.00
ENSG00000127362.2	1101.00	15.00	14.00	6.00	4.00
ENSG00000127364.2	994.00	16.00	24.00	11.00	11.00
ENSG00000127366.4	1150.00	27.00	53.00	31.00	45.00
ENSG00000127377.4	944.40	0.00	0.00	0.00	0.00
ENSG00000127399.10	1727.70	306.00	454.00	414.00	523.00
ENSG00000127415.8	1748.98	46.00	54.00	105.00	132.00
ENSG00000127418.10	2802.66	909.00	1186.00	1330.00	1867.00
ENSG00000127419.12	827.24	83.00	113.00	180.00	253.00
ENSG00000127423.6	2010.40	47.67	44.00	19.00	25.00
ENSG00000127445.9	1105.21	173.00	288.00	250.00	314.00
ENSG00000127452.4	1667.59	363.00	482.00	365.00	477.00
ENSG00000127463.9	3250.43	2022.00	2363.00	2161.00	2985.00
ENSG00000127481.10	4923.80	14029.54	16326.37	16285.47	21133.16
ENSG00000127483.13	2107.97	3570.00	3688.00	2917.00	3937.00
ENSG00000127507.13	1903.23	2.07	1.00	6.06	9.20
ENSG00000127511.5	3030.65	1292.00	1514.00	1196.00	1635.00
ENSG00000127526.9	2337.14	1427.00	1811.00	1668.00	2024.00
ENSG00000127527.9	2503.09	742.00	934.00	540.00	801.00
ENSG00000127528.5	2018.00	1.00	0.00	1.00	1.00
ENSG00000127540.7	1267.82	205.08	341.09	370.22	503.98
ENSG00000127554.12	1304.15	361.00	536.00	346.00	476.00
ENSG00000127561.10	1988.12	41.00	77.00	139.00	168.00
ENSG00000127564.12	968.02	43.00	72.00	34.00	52.00
ENSG00000127578.6	2442.33	13.00	40.00	24.00	40.00
ENSG00000127580.11	3128.68	137.00	217.00	183.00	225.00
ENSG00000127585.7	2518.66	79.00	135.00	96.00	137.00
ENSG00000127586.12	1823.01	71.00	135.00	72.00	100.00
ENSG00000127589.4	1335.00	6.04	14.10	18.15	9.08
ENSG00000127603.19	6435.34	6089.00	6165.00	6558.00	9349.00
ENSG00000127616.13	4589.20	1686.00	2160.00	1983.00	3057.00
ENSG00000127663.10	4964.44	876.00	1223.00	870.00	1112.00
ENSG00000127666.8	2676.00	137.00	153.00	228.00	311.00
ENSG00000127720.3	1616.09	30.00	25.00	14.00	29.00
ENSG00000127743.5	696.00	23.00	18.00	17.00	25.00
ENSG00000127774.6	675.12	240.00	321.00	206.00	384.00
ENSG00000127804.8	4148.68	530.07	667.96	589.00	856.53
ENSG00000127824.9	877.30	241.00	294.00	683.99	866.98
ENSG00000127831.6	2006.83	6339.00	8208.00	6587.00	9506.00
ENSG00000127837.5	1065.70	1885.00	2392.00	2202.00	3145.00
ENSG00000127838.9	1933.16	1155.00	1554.00	1393.00	1750.00
ENSG00000127863.11	3856.22	1008.00	1002.00	820.00	1084.00
ENSG00000127870.12	2736.34	675.00	683.00	575.00	904.00
ENSG00000127884.4	1617.00	698.00	899.00	701.00	1084.00
ENSG00000127914.12	6463.85	3291.00	2883.00	2204.00	3225.00
ENSG00000127922.5	426.60	900.00	967.00	628.00	915.00
ENSG00000127946.12	6513.52	799.00	848.00	872.00	1228.00
ENSG00000127947.11	2418.27	3916.00	3432.00	3086.00	4340.00
ENSG00000127948.9	1859.58	7189.00	9638.00	7039.00	9445.00
ENSG00000127951.5	4261.00	6.00	0.00	2.00	3.00
ENSG00000127952.12	901.38	216.00	267.00	299.00	401.00
ENSG00000127955.11	2639.57	61.00	56.00	109.00	159.00
ENSG00000127957.12	1162.09	84.10	96.33	70.54	63.71
ENSG00000127980.11	3144.25	464.00	500.00	536.00	817.00
ENSG00000127989.9	1562.46	168.00	173.00	152.00	204.00
ENSG00000127990.11	1364.06	786.00	789.00	810.00	1088.00
ENSG00000127993.10	2147.17	275.00	278.00	187.00	288.00
ENSG00000127995.12	2496.61	1193.00	1120.00	664.00	917.00
ENSG00000128000.11	4182.18	513.41	548.50	460.22	711.20
ENSG00000128011.4	3381.00	6.00	3.52	7.00	7.82
ENSG00000128016.4	1733.12	436.00	481.00	673.00	715.00
ENSG00000128039.6	1620.48	134.00	131.00	166.00	265.00
ENSG00000128045.5	1733.00	1.00	1.00	2.00	1.00
ENSG00000128050.4	2827.02	6119.00	6105.00	4821.00	6782.00
ENSG00000128059.4	3544.15	663.00	668.00	604.00	809.00
ENSG00000128159.7	4140.92	727.00	1052.00	932.00	1257.00
ENSG00000128165.7	4246.00	338.00	501.00	525.00	734.00
ENSG00000128185.5	1146.60	81.00	98.00	97.00	151.00
ENSG00000128191.9	3422.18	436.00	492.00	437.00	670.00
ENSG00000128203.6	3357.00	0.00	1.00	0.00	1.00
ENSG00000128218.7	503.00	0.00	0.00	0.00	1.00
ENSG00000128228.4	853.04	14.00	31.00	25.00	55.00
ENSG00000128242.8	1099.79	117.00	173.00	102.00	121.00
ENSG00000128245.10	1823.53	1562.00	1583.00	1821.00	2592.00
ENSG00000128253.9	2407.00	0.00	0.00	0.00	1.00
ENSG00000128254.9	823.00	0.00	0.00	2.00	1.00
ENSG00000128262.4	5018.00	12.00	9.00	10.00	17.00
ENSG00000128266.7	3340.00	787.00	824.00	967.00	1356.00
ENSG00000128268.11	1213.41	5.00	4.00	7.00	6.00
ENSG00000128271.15	1855.66	86.00	125.07	119.00	130.91
ENSG00000128272.10	1445.92	8354.92	10516.95	7138.98	9487.92
ENSG00000128274.11	1915.85	36.00	46.00	84.00	76.00
ENSG00000128283.6	2168.84	1466.00	2124.00	1903.00	2349.00
ENSG00000128284.15	1768.66	122.00	147.00	145.00	220.00
ENSG00000128285.4	1367.31	2.00	3.00	16.00	9.00
ENSG00000128294.11	2100.39	266.00	354.00	249.00	307.00
ENSG00000128298.12	1560.95	236.00	324.00	393.00	535.00
ENSG00000128309.12	1944.20	1432.00	2092.00	1597.00	2054.00
ENSG00000128310.2	1157.00	0.00	1.00	1.00	1.00
ENSG00000128311.9	1316.42	261.00	409.00	411.00	599.00
ENSG00000128335.9	1886.42	2587.00	2836.00	2193.00	2765.00
ENSG00000128340.10	662.32	9.10	12.00	9.57	8.00
ENSG00000128342.4	1867.78	224.00	258.00	516.00	765.00
ENSG00000128346.6	791.35	2.00	1.00	0.00	3.00
ENSG00000128394.12	2051.62	180.17	196.66	100.45	132.22
ENSG00000128408.7	1394.00	0.00	1.00	1.00	1.00
ENSG00000128422.11	984.93	3.00	2.00	0.00	12.00
ENSG00000128438.6	2501.00	4.00	0.00	0.00	0.00
ENSG00000128463.8	976.98	477.00	578.00	585.00	780.00
ENSG00000128482.11	3212.00	4.00	2.00	5.00	3.00
ENSG00000128487.12	2111.51	41.00	35.00	34.00	51.00
ENSG00000128510.6	1244.62	12.00	13.00	91.00	140.00
ENSG00000128512.15	4373.03	1511.00	1628.00	1756.00	2517.00
ENSG00000128513.10	1574.24	421.00	427.00	344.00	525.00
ENSG00000128524.4	704.00	501.00	740.00	676.00	910.00
ENSG00000128534.3	1081.87	391.00	503.00	341.00	562.00
ENSG00000128536.11	1910.42	172.00	177.00	196.00	349.00
ENSG00000128563.9	2405.28	597.49	666.10	561.97	763.37
ENSG00000128564.5	2575.00	7.00	9.00	35.00	59.00
ENSG00000128567.12	2808.52	53.00	72.00	28.00	29.00
ENSG00000128573.18	3851.06	33.00	33.00	13.00	13.00
ENSG00000128578.5	3824.28	56.00	84.00	50.00	83.00
ENSG00000128581.11	1068.45	34.00	57.00	67.00	102.00
ENSG00000128585.13	5493.08	2560.00	2422.00	2813.00	3816.00
ENSG00000128590.4	1575.44	302.00	345.00	359.00	502.00
ENSG00000128591.11	4349.54	1.00	1.00	2.00	9.25
ENSG00000128595.12	3121.43	10547.00	10558.00	8235.00	11829.00
ENSG00000128596.12	1512.16	3.00	4.00	12.00	6.00
ENSG00000128602.5	3598.36	671.00	1088.00	815.00	1006.00
ENSG00000128604.14	1784.51	24.00	36.00	18.00	35.00
ENSG00000128606.8	1287.99	22.00	33.00	12.00	19.00
ENSG00000128607.9	4727.37	820.00	881.00	696.00	958.00
ENSG00000128609.10	1744.73	638.00	620.00	651.00	862.00
ENSG00000128626.7	1075.06	120.00	190.00	160.00	245.00
ENSG00000128641.13	4578.28	2433.00	2338.00	2522.00	3723.00
ENSG00000128645.11	2028.00	241.00	297.00	88.00	153.00
ENSG00000128652.7	2303.00	2.00	1.00	1.00	5.00
ENSG00000128654.9	1011.78	669.00	709.00	603.00	824.00
ENSG00000128655.12	7270.02	60.00	52.00	47.00	54.00
ENSG00000128656.9	1762.01	52.00	42.00	44.00	48.00
ENSG00000128683.9	1495.82	3.00	3.00	1.00	4.00
ENSG00000128692.7	1289.07	48.51	46.37	35.69	39.80
ENSG00000128694.7	1843.74	156.00	142.00	155.00	245.00
ENSG00000128699.9	1239.25	1525.00	1518.00	1454.00	2010.00
ENSG00000128708.8	1631.09	503.00	531.00	603.00	808.00
ENSG00000128710.5	1301.67	0.00	1.00	0.00	0.00
ENSG00000128731.11	4806.78	1753.31	2248.38	1840.50	2581.58
ENSG00000128739.16	1520.92	182.70	316.30	219.04	230.80
ENSG00000128789.16	939.55	392.00	455.00	392.00	535.00
ENSG00000128791.7	3734.87	305.00	285.00	365.00	546.00
ENSG00000128805.10	1566.00	0.00	0.00	0.00	0.00
ENSG00000128829.7	3070.32	2061.00	2372.00	1822.00	2697.00
ENSG00000128833.8	5879.14	846.00	858.00	633.00	955.00
ENSG00000128849.9	7224.00	1109.00	1255.00	1022.00	1442.00
ENSG00000128872.5	2079.38	9.00	5.00	5.00	5.00
ENSG00000128881.12	10151.27	1062.00	1024.00	926.00	1289.00
ENSG00000128886.7	1406.14	77.00	90.08	110.00	171.48
ENSG00000128891.11	1475.59	176.00	159.00	186.00	301.00
ENSG00000128908.11	3156.74	859.00	934.00	656.00	899.00
ENSG00000128915.7	2661.15	806.00	810.00	734.00	1066.00
ENSG00000128917.5	3221.65	8.00	9.00	27.00	44.00
ENSG00000128918.10	863.52	13.00	8.00	41.00	45.00
ENSG00000128923.6	8350.40	1102.00	958.00	1046.00	1484.00
ENSG00000128928.4	2790.59	882.00	1194.00	907.00	1339.00
ENSG00000128944.9	1390.99	299.00	281.00	234.00	326.00
ENSG00000128951.9	850.36	182.00	193.00	136.00	204.00
ENSG00000128965.7	1063.19	2.00	5.00	4.00	6.00
ENSG00000128973.7	1526.80	125.00	206.00	148.00	201.00
ENSG00000128989.6	3594.99	4487.00	4419.00	4735.00	6018.00
ENSG00000129003.11	6424.45	2087.00	1960.00	1840.00	2685.00
ENSG00000129007.10	1060.12	100.00	107.31	79.09	139.00
ENSG00000129028.4	1485.20	14.00	21.00	17.00	29.00
ENSG00000129038.11	1452.80	1.00	2.00	2.00	0.00
ENSG00000129048.6	1914.00	0.00	1.00	1.00	1.00
ENSG00000129055.8	1251.55	513.00	488.00	682.00	970.00
ENSG00000129071.5	1631.28	316.00	357.00	361.00	486.00
ENSG00000129083.8	3243.82	2642.06	2919.67	2172.31	3054.77
ENSG00000129084.13	977.01	1329.15	1501.51	1145.29	1766.91
ENSG00000129103.13	1592.17	1115.00	1387.00	1936.00	2627.00
ENSG00000129116.13	3173.57	247.00	194.00	324.00	522.00
ENSG00000129128.8	4419.60	1507.00	1496.00	1319.00	1797.00
ENSG00000129158.6	864.81	523.00	646.28	541.00	719.00
ENSG00000129159.6	3259.25	0.00	0.00	0.00	0.00
ENSG00000129167.5	5325.00	21.00	10.93	8.00	16.00
ENSG00000129173.8	3294.29	63.00	70.00	21.00	34.00
ENSG00000129187.10	1352.27	1149.00	1445.00	1228.00	1690.00
ENSG00000129194.3	1179.67	2.00	1.00	1.00	0.00
ENSG00000129195.11	1292.37	57.00	62.00	41.00	66.00
ENSG00000129197.10	1519.93	584.00	736.00	641.00	871.00
ENSG00000129204.12	4780.28	3.00	2.60	6.01	5.01
ENSG00000129214.10	929.76	47.00	78.00	66.00	97.00
ENSG00000129219.9	2202.21	695.00	831.00	800.00	1003.00
ENSG00000129226.9	1151.93	1288.36	1423.13	1516.86	1940.96
ENSG00000129235.6	434.50	227.00	281.00	249.00	347.00
ENSG00000129244.4	2269.62	8.00	10.00	13.00	15.00
ENSG00000129245.7	1952.02	485.00	584.00	528.00	723.00
ENSG00000129250.7	4584.93	6023.00	7490.00	5842.00	8247.00
ENSG00000129255.10	890.43	573.00	722.00	710.00	997.00
ENSG00000129282.8	1720.59	104.00	126.00	108.00	134.00
ENSG00000129292.16	3852.47	573.00	594.00	529.00	767.00
ENSG00000129295.4	1061.79	6.00	6.00	10.00	14.00
ENSG00000129315.5	5218.66	934.00	982.00	843.00	1099.00
ENSG00000129317.10	3538.90	399.00	417.00	287.00	394.00
ENSG00000129347.15	1975.45	538.00	661.00	504.00	824.00
ENSG00000129351.13	2904.09	6889.00	8405.00	6980.00	9426.00
ENSG00000129353.10	2398.27	278.00	285.00	424.00	554.00
ENSG00000129354.7	980.72	105.00	183.00	131.00	194.00
ENSG00000129355.6	1122.16	64.00	81.00	66.00	93.00
ENSG00000129422.9	3916.36	4142.00	3870.00	3832.00	5168.00
ENSG00000129437.5	1096.50	1.00	0.00	1.00	0.00
ENSG00000129460.11	1115.48	1187.00	1281.00	990.00	1483.00
ENSG00000129467.9	1806.05	2.00	1.00	4.00	4.00
ENSG00000129472.8	2197.24	1457.00	1396.00	1275.00	1852.00
ENSG00000129473.5	3308.12	2213.93	2490.27	2492.52	3358.84
ENSG00000129474.11	2513.34	4866.00	5915.00	5156.00	6630.00
ENSG00000129480.8	2028.68	535.54	521.45	596.19	767.75
ENSG00000129484.9	1730.14	881.00	851.00	892.00	1294.00
ENSG00000129493.10	4525.19	1519.06	1672.55	1641.46	2439.00
ENSG00000129514.4	2495.20	1497.00	1653.00	1679.00	2485.00
ENSG00000129515.14	2151.48	2836.00	2823.00	2287.00	3278.00
ENSG00000129518.4	1300.61	1215.00	1303.00	1151.00	1649.00
ENSG00000129521.9	1931.49	1139.00	1158.00	1478.00	1552.00
ENSG00000129534.9	1706.61	378.00	359.00	239.00	331.00
ENSG00000129535.8	1585.00	25.00	34.00	34.00	31.00
ENSG00000129538.9	909.20	0.00	0.00	0.00	0.00
ENSG00000129559.8	715.03	2386.05	3017.48	2407.11	3472.60
ENSG00000129562.6	729.41	2370.00	2846.00	3146.00	3894.00
ENSG00000129566.8	2845.67	1091.00	1209.00	2274.00	3155.00
ENSG00000129595.8	4707.00	4.00	1.00	0.00	1.00
ENSG00000129596.4	1726.45	23.00	41.00	27.00	39.00
ENSG00000129625.8	2505.18	919.00	981.00	1116.00	1708.00
ENSG00000129636.8	1801.96	2826.00	2675.00	3571.00	5474.00
ENSG00000129646.9	3070.09	218.00	317.00	261.00	348.00
ENSG00000129654.7	2641.00	58.00	92.00	70.00	95.00
ENSG00000129657.10	3895.42	2228.88	2772.35	3128.22	4138.85
ENSG00000129667.8	1928.09	756.00	1002.00	1353.00	1707.00
ENSG00000129673.5	1048.00	0.00	0.00	1.00	0.00
ENSG00000129675.11	6019.00	2.00	3.00	3.00	6.00
ENSG00000129682.9	1939.00	6.00	8.00	3.00	3.00
ENSG00000129691.11	2154.84	744.00	927.00	549.00	810.00
ENSG00000129696.8	2101.98	128.00	118.00	114.00	124.00
ENSG00000129749.3	1458.21	4.00	2.00	2.00	6.00
ENSG00000129810.10	1665.69	77.00	71.00	33.00	53.00
ENSG00000129824.11	935.16	5228.00	5671.00	4659.00	6278.00
ENSG00000129910.3	2847.00	11.00	19.00	11.00	16.00
ENSG00000129911.4	2888.00	165.00	325.00	263.00	368.00
ENSG00000129925.6	1607.10	1207.00	1771.00	2178.00	3056.00
ENSG00000129932.3	2031.00	49.00	63.00	61.00	77.00
ENSG00000129933.16	3103.36	1027.00	1376.00	1123.00	1495.00
ENSG00000129946.6	1869.22	497.00	792.00	1025.00	1368.00
ENSG00000129951.14	2288.00	5.00	7.00	11.00	12.00
ENSG00000129965.9	581.61	0.00	0.00	4.67	3.43
ENSG00000129968.11	2686.47	382.86	583.60	514.69	659.53
ENSG00000129988.5	1961.00	2.00	2.00	77.00	155.00
ENSG00000129990.10	890.11	4.00	5.00	5.00	10.00
ENSG00000129991.8	697.00	49.00	46.00	36.00	50.00
ENSG00000129993.10	2074.93	0.00	1.00	1.00	0.00
ENSG00000130005.7	1061.32	469.00	742.00	585.00	822.00
ENSG00000130021.9	2114.26	353.00	423.00	330.00	514.00
ENSG00000130023.11	1648.95	122.00	113.00	160.00	210.00
ENSG00000130024.10	2327.06	5332.00	5246.00	4909.00	6521.00
ENSG00000130035.2	1113.38	0.00	5.00	0.00	3.38
ENSG00000130038.5	3305.48	3.00	3.00	6.00	7.00
ENSG00000130045.11	1080.75	0.00	0.00	1.00	0.00
ENSG00000130052.9	4820.00	7.00	2.00	7.00	9.00
ENSG00000130054.4	4013.00	192.00	234.00	167.00	219.00
ENSG00000130055.9	2169.00	0.00	4.00	2.00	6.00
ENSG00000130066.12	1021.33	10956.00	11445.00	18625.00	24651.00
ENSG00000130119.11	2207.53	207.00	229.00	170.00	226.00
ENSG00000130147.11	4175.38	4348.00	4816.00	2885.00	3821.00
ENSG00000130150.7	3476.73	279.00	285.00	292.00	381.00
ENSG00000130158.9	3521.49	1392.00	1818.00	1791.00	2208.00
ENSG00000130159.9	1376.42	352.00	471.00	270.00	327.00
ENSG00000130164.7	4437.77	4693.00	5854.00	6608.00	8956.00
ENSG00000130165.6	999.20	304.00	489.00	377.00	536.00
ENSG00000130173.9	872.00	903.00	1169.00	481.00	675.00
ENSG00000130175.5	1983.46	3962.00	5388.00	4268.00	5695.00
ENSG00000130176.3	1591.99	29.00	32.00	79.00	131.00
ENSG00000130177.10	1699.14	822.00	863.00	787.00	1150.00
ENSG00000130182.3	1289.70	1.00	2.00	0.00	0.00
ENSG00000130193.7	1821.56	342.00	522.00	418.00	564.00
ENSG00000130201.3	1712.50	2.00	4.00	1.00	0.00
ENSG00000130202.5	1965.37	2917.00	3775.00	3884.00	5343.00
ENSG00000130203.5	1023.25	10258.00	13362.00	17485.00	25490.00
ENSG00000130204.8	1740.86	889.00	1255.00	915.00	1370.00
ENSG00000130208.5	470.59	2411.00	3311.00	2410.00	3629.00
ENSG00000130222.6	1065.00	0.00	0.00	0.00	2.00
ENSG00000130226.12	2182.45	0.00	0.00	0.00	2.00
ENSG00000130227.12	3745.41	1809.00	2149.00	1780.00	2331.00
ENSG00000130234.6	1170.03	16.00	17.00	11.00	13.00
ENSG00000130244.8	1244.58	65.00	93.00	93.00	114.00
ENSG00000130254.7	1690.83	1073.66	1174.16	1098.67	1437.73
ENSG00000130255.8	648.76	1967.00	3203.00	2040.00	3004.00
ENSG00000130270.12	3093.76	149.00	224.00	309.00	392.00
ENSG00000130283.7	2510.00	6.62	9.29	18.15	20.02
ENSG00000130287.9	2488.20	0.00	3.00	1.00	0.00
ENSG00000130294.10	7594.78	2.00	2.00	3.00	3.00
ENSG00000130299.12	1686.32	376.00	505.00	437.00	571.00
ENSG00000130300.4	2305.00	3.00	4.00	3.00	2.00
ENSG00000130303.8	1000.05	496.00	707.00	756.00	1114.00
ENSG00000130304.12	3148.21	310.00	442.00	544.00	697.00
ENSG00000130305.12	1740.97	145.87	247.54	206.56	256.53
ENSG00000130307.7	2901.72	22.00	34.00	53.00	64.00
ENSG00000130309.6	2103.40	2476.00	3199.00	3456.00	4161.00
ENSG00000130311.6	1104.46	475.00	618.00	629.00	890.00
ENSG00000130312.2	674.31	269.00	393.00	369.00	470.00
ENSG00000130313.2	992.93	319.00	445.00	352.00	472.00
ENSG00000130332.10	533.91	246.00	313.00	177.00	271.00
ENSG00000130338.8	11021.61	1342.00	1422.00	1181.00	1532.00
ENSG00000130340.10	4198.00	2266.00	2266.00	2273.00	3223.00
ENSG00000130347.8	1697.42	75.00	84.00	85.00	148.00
ENSG00000130348.7	3641.59	363.00	319.00	271.00	382.00
ENSG00000130349.5	924.49	121.00	107.00	121.00	164.00
ENSG00000130363.7	3789.33	225.00	212.00	250.00	356.00
ENSG00000130382.7	1931.00	426.00	521.00	376.00	496.00
ENSG00000130383.6	2118.00	2.42	4.54	15.04	12.99
ENSG00000130396.16	2981.68	13871.00	14135.00	9252.00	11970.00
ENSG00000130402.7	2724.45	6920.00	8904.00	6528.00	8902.00
ENSG00000130413.11	1534.80	37.00	55.00	46.00	65.00
ENSG00000130414.7	1571.46	2532.00	2902.00	2080.00	2717.00
ENSG00000130427.2	1330.00	219.00	343.00	119.00	153.00
ENSG00000130429.8	976.31	434.76	652.71	1075.70	1506.58
ENSG00000130449.5	5501.00	184.00	196.00	277.00	320.00
ENSG00000130475.10	1423.11	111.00	187.00	110.00	125.00
ENSG00000130477.10	7293.62	50.00	44.00	16.00	28.00
ENSG00000130479.6	1342.95	226.00	350.00	270.00	336.00
ENSG00000130487.4	2990.00	2.00	1.00	3.00	7.00
ENSG00000130489.8	969.55	106.00	134.00	130.00	202.22
ENSG00000130508.6	1588.07	0.00	0.00	1.00	0.00
ENSG00000130511.11	666.49	212.00	348.00	360.00	461.00
ENSG00000130513.6	1066.25	4699.00	6556.00	10458.00	13587.00
ENSG00000130517.9	4455.41	2492.00	3327.00	2583.00	3439.00
ENSG00000130518.12	4934.87	13.00	12.00	25.00	19.00
ENSG00000130520.6	938.93	495.00	707.00	547.00	841.00
ENSG00000130522.4	1870.00	1168.00	1608.00	1682.00	1906.00
ENSG00000130528.7	2161.09	1058.00	1214.00	1485.00	2132.00
ENSG00000130529.11	2146.58	144.00	249.00	398.00	538.00
ENSG00000130540.9	1637.00	0.00	0.00	0.00	0.00
ENSG00000130544.7	3282.60	83.83	81.95	92.56	129.52
ENSG00000130545.11	977.43	67.00	105.00	103.00	124.00
ENSG00000130558.14	1363.08	1.00	0.00	0.00	0.00
ENSG00000130559.14	5647.61	682.00	843.00	609.00	908.00
ENSG00000130560.4	1605.84	237.00	340.00	230.00	355.00
ENSG00000130584.6	5185.00	212.00	304.00	289.00	387.00
ENSG00000130589.12	2833.99	407.00	649.00	815.00	1135.00
ENSG00000130590.9	1948.40	244.00	344.00	413.00	535.00
ENSG00000130592.9	1647.26	189.06	221.00	318.06	397.22
ENSG00000130595.12	720.00	0.00	1.00	6.00	2.00
ENSG00000130598.11	735.49	897.00	1101.00	667.00	835.00
ENSG00000130600.11	832.99	8.00	8.00	32.00	14.00
ENSG00000130612.10	870.00	0.00	0.00	1.00	1.00
ENSG00000130635.11	8468.00	1.00	1.00	1.00	2.00
ENSG00000130638.11	1157.00	1248.00	1403.00	1190.00	1732.00
ENSG00000130640.9	2761.50	726.00	825.00	812.00	1150.00
ENSG00000130643.4	655.00	2.00	1.00	3.00	2.00
ENSG00000130649.5	1578.93	21.00	27.00	49.00	67.00
ENSG00000130653.11	4341.82	99.00	167.00	107.00	126.00
ENSG00000130656.4	755.00	0.00	0.00	0.00	1.00
ENSG00000130669.13	2152.17	389.00	636.00	576.00	766.00
ENSG00000130675.10	1786.59	29.00	50.00	46.00	58.00
ENSG00000130684.9	3261.82	1234.00	1277.00	1126.00	1614.00
ENSG00000130695.9	2980.50	424.00	471.00	412.00	519.00
ENSG00000130699.12	2291.24	979.00	1154.00	839.00	1189.00
ENSG00000130700.6	2595.00	2.00	3.00	6.00	5.00
ENSG00000130701.3	2793.00	4.00	12.00	10.00	11.00
ENSG00000130702.9	3457.35	5288.00	8408.00	9696.00	13168.00
ENSG00000130703.11	3820.65	1571.00	1810.00	1588.00	2395.00
ENSG00000130706.8	1254.29	788.00	1121.00	1207.00	1722.00
ENSG00000130707.13	1433.84	658.00	885.00	701.00	886.00
ENSG00000130711.3	2476.00	9.00	6.00	3.00	4.00
ENSG00000130713.11	1699.34	340.00	401.00	272.00	409.00
ENSG00000130714.11	2057.46	477.00	641.00	450.00	661.00
ENSG00000130717.8	1823.45	214.00	264.00	162.00	264.00
ENSG00000130720.8	882.87	3.00	5.00	30.00	18.00
ENSG00000130723.13	6203.85	5759.00	7095.00	5534.00	7450.00
ENSG00000130724.4	858.70	563.00	648.00	652.00	930.00
ENSG00000130725.3	989.06	419.00	570.00	594.98	851.98
ENSG00000130726.7	863.22	2591.00	3796.00	2695.00	3543.00
ENSG00000130731.11	850.58	227.00	330.00	271.00	415.00
ENSG00000130733.6	1134.90	416.00	565.00	452.00	586.00
ENSG00000130734.5	1305.82	146.00	225.00	221.00	237.00
ENSG00000130741.6	2561.08	4354.47	5045.15	3129.36	4713.69
ENSG00000130748.6	663.00	5.00	9.00	5.00	18.00
ENSG00000130749.5	3327.21	466.00	686.00	453.00	635.00
ENSG00000130751.5	968.54	21.00	31.00	63.00	84.00
ENSG00000130755.8	731.74	69.00	76.00	82.00	111.00
ENSG00000130758.3	1865.88	138.00	196.00	221.00	319.00
ENSG00000130762.10	2298.60	658.00	840.00	633.00	818.00
ENSG00000130764.5	2415.74	542.00	748.00	541.00	721.00
ENSG00000130766.4	3453.00	406.00	578.00	804.00	1092.00
ENSG00000130768.10	1712.17	12.00	7.00	5.00	21.00
ENSG00000130770.13	882.62	979.00	1272.00	955.00	1372.00
ENSG00000130772.9	1393.52	122.00	185.00	150.00	208.00
ENSG00000130775.11	1745.09	7.00	10.00	12.00	30.00
ENSG00000130779.15	4795.66	1910.00	1926.00	1900.00	2906.00
ENSG00000130783.9	2732.01	7.00	6.00	6.00	4.00
ENSG00000130787.9	2684.57	489.00	609.00	595.00	902.00
