symbol	length	Control_D0	Control_D1	AKAP1_D0	AKAP1_D1
ENSG00000141013.10	2338.22	572.00	457.00	861.00	890.00
ENSG00000141026.4	2135.71	343.00	282.00	384.00	393.00
ENSG00000141027.16	4265.48	2609.00	2402.00	2542.00	2527.00
ENSG00000141030.8	1469.49	754.00	737.00	1455.00	1560.00
ENSG00000141034.5	4188.62	340.00	327.00	458.00	478.00
ENSG00000141040.10	983.40	1.00	2.00	26.00	31.00
ENSG00000141068.9	1874.94	800.00	745.00	572.00	620.00
ENSG00000141076.13	2136.77	1350.00	1355.00	2097.00	2325.00
ENSG00000141084.6	4806.75	844.00	793.00	740.00	814.00
ENSG00000141086.13	2219.09	10.08	20.67	9.97	15.99
ENSG00000141098.8	2278.10	345.00	295.00	764.00	801.00
ENSG00000141101.8	1672.77	4272.00	3775.00	3536.00	3784.00
ENSG00000141127.10	1655.85	840.00	876.00	868.00	899.00
ENSG00000141140.12	2104.48	1099.00	991.00	990.00	960.00
ENSG00000141141.10	3783.13	644.00	644.00	1709.00	1530.00
ENSG00000141150.3	3205.00	556.00	563.00	228.00	239.00
ENSG00000141161.7	2553.00	0.00	1.00	1.00	1.00
ENSG00000141179.9	1941.84	794.00	775.00	1429.00	1540.00
ENSG00000141198.9	1903.37	894.00	904.00	1755.00	1759.00
ENSG00000141219.11	3334.85	908.00	1079.00	1503.00	1501.00
ENSG00000141232.4	2216.38	2948.00	2866.00	1797.00	1792.00
ENSG00000141252.15	3717.05	687.00	593.00	1285.00	1259.00
ENSG00000141258.8	2842.31	971.00	818.00	1432.00	1671.00
ENSG00000141279.11	2854.35	3370.26	3064.15	3522.86	3316.45
ENSG00000141293.11	1012.50	5.00	4.00	1.00	0.00
ENSG00000141294.5	1954.06	4.00	0.00	53.00	53.00
ENSG00000141295.9	1357.24	558.00	463.00	718.00	730.00
ENSG00000141298.13	2488.17	337.00	364.00	917.00	937.00
ENSG00000141314.8	2386.33	1.00	1.00	4.00	0.00
ENSG00000141337.8	1512.86	217.22	182.66	755.34	733.71
ENSG00000141338.9	3510.32	7.00	5.00	1025.00	875.00
ENSG00000141349.4	1319.27	1229.00	918.00	2864.00	3259.00
ENSG00000141367.7	7205.11	13453.00	12263.00	24611.00	24308.00
ENSG00000141376.16	3031.95	457.00	426.00	892.00	1003.00
ENSG00000141378.13	973.13	812.00	790.00	1268.00	1279.00
ENSG00000141380.9	2438.11	1061.00	1032.00	1129.00	1062.00
ENSG00000141384.7	4431.00	112.00	113.00	78.00	57.00
ENSG00000141385.5	3189.79	2101.00	1996.00	3492.00	3448.00
ENSG00000141391.9	1399.51	132.03	112.00	101.00	89.00
ENSG00000141401.7	891.37	757.00	632.00	341.00	347.00
ENSG00000141404.11	2925.53	57.00	77.00	50.00	43.00
ENSG00000141424.8	3218.31	1667.00	1673.00	3439.00	3344.00
ENSG00000141425.13	3499.10	2796.00	2907.00	3124.00	3032.00
ENSG00000141428.12	982.49	178.00	213.00	583.00	546.00
ENSG00000141429.9	3438.20	2772.00	2953.00	5365.00	4976.00
ENSG00000141431.5	1500.60	0.00	0.00	0.00	0.00
ENSG00000141434.7	1416.50	0.00	0.00	0.00	0.00
ENSG00000141437.7	1106.50	0.00	0.00	1.04	0.00
ENSG00000141441.11	4294.93	194.00	200.00	263.00	330.00
ENSG00000141446.6	4447.98	916.00	908.00	1078.00	997.00
ENSG00000141447.12	2762.09	0.00	0.00	13.00	14.00
ENSG00000141448.4	3770.00	32.00	43.00	125.00	106.00
ENSG00000141449.10	5327.29	15.00	12.00	10.00	7.00
ENSG00000141452.5	1744.92	174.00	212.00	536.00	539.00
ENSG00000141456.10	3241.09	1628.00	1113.00	1941.00	2111.00
ENSG00000141458.8	4224.18	5018.00	4836.00	3243.00	3341.00
ENSG00000141480.13	1544.81	967.00	847.00	857.00	890.00
ENSG00000141485.11	2734.37	14691.00	13138.00	843.00	902.00
ENSG00000141497.9	2225.89	71.00	52.00	59.00	68.00
ENSG00000141499.12	1924.18	235.00	182.00	500.00	493.00
ENSG00000141503.11	4042.62	2531.00	1918.00	3024.00	3324.00
ENSG00000141504.7	926.34	1012.00	894.00	740.00	813.00
ENSG00000141505.7	1449.77	15867.00	11653.00	2539.00	2700.00
ENSG00000141510.11	2556.77	840.00	810.00	1958.00	2177.00
ENSG00000141519.10	1803.24	45.00	46.00	260.00	217.00
ENSG00000141522.7	1043.81	2507.00	1481.00	5399.00	6006.00
ENSG00000141524.11	2364.75	1984.58	1334.46	2130.98	2404.38
ENSG00000141526.10	1874.65	15903.00	10519.00	11131.00	11635.00
ENSG00000141527.12	468.00	0.00	0.00	1.00	1.00
ENSG00000141540.6	3495.90	37.00	34.00	58.00	59.00
ENSG00000141542.6	2221.52	145.00	155.00	378.00	436.00
ENSG00000141543.5	1615.56	2037.00	1867.00	4089.00	4194.00
ENSG00000141551.10	2018.57	3606.00	2894.00	4544.00	5164.00
ENSG00000141552.13	682.57	792.00	586.00	1252.00	1301.00
ENSG00000141556.16	2955.28	1456.00	1123.00	2198.00	2467.00
ENSG00000141560.10	1815.08	917.00	866.00	890.00	1017.00
ENSG00000141562.13	1360.34	1582.00	1420.00	2308.00	2356.00
ENSG00000141564.9	5380.69	1242.00	941.00	2979.00	3277.00
ENSG00000141568.15	3437.11	4219.00	3413.00	1820.00	1988.00
ENSG00000141569.6	2754.99	902.00	816.00	596.00	570.00
ENSG00000141570.6	2186.40	346.00	276.00	680.00	734.00
ENSG00000141574.3	1449.22	95.00	64.00	10.00	16.00
ENSG00000141576.10	3994.11	145.00	155.00	217.00	243.00
ENSG00000141577.9	3134.58	374.00	203.00	537.00	605.00
ENSG00000141580.11	2437.20	3681.00	2929.00	5182.00	5250.00
ENSG00000141582.10	2417.45	631.00	469.00	646.00	779.00
ENSG00000141622.9	4391.00	1.00	1.00	0.00	2.00
ENSG00000141627.9	2336.63	1198.00	1296.00	1159.00	1127.00
ENSG00000141639.7	1576.00	0.00	0.00	1.00	1.00
ENSG00000141642.4	1215.30	36.00	54.00	272.91	291.80
ENSG00000141644.13	2510.28	758.00	579.00	1108.00	1214.00
ENSG00000141646.9	2812.76	1960.00	1875.00	1790.09	1830.20
ENSG00000141655.11	6578.22	141.00	115.00	215.00	211.00
ENSG00000141664.5	3935.48	1127.00	1059.00	789.00	773.00
ENSG00000141665.7	1454.81	1.00	3.00	29.00	28.00
ENSG00000141682.11	1948.00	30.00	25.00	47.00	51.00
ENSG00000141696.8	2092.59	939.00	748.00	1788.00	1841.00
ENSG00000141698.12	1009.60	1077.00	1151.00	1604.00	1872.00
ENSG00000141699.6	3581.35	2348.00	2302.00	2829.00	2886.00
ENSG00000141720.7	4340.09	2973.00	2926.00	2840.00	2828.00
ENSG00000141736.9	3781.15	7004.00	5803.00	4067.00	4436.00
ENSG00000141738.9	1628.05	2447.00	1687.00	729.00	860.00
ENSG00000141741.7	939.01	469.00	408.00	1523.00	1662.00
ENSG00000141744.3	821.00	1.00	3.00	0.00	1.00
ENSG00000141753.5	2200.00	1793.00	1521.00	2707.00	2880.00
ENSG00000141756.14	2350.44	8307.00	6377.00	12692.00	14234.00
ENSG00000141759.10	830.67	1092.00	939.00	1400.00	1435.00
ENSG00000141854.3	1725.11	117.00	90.00	66.00	71.00
ENSG00000141858.7	1634.33	853.00	621.00	595.00	665.00
ENSG00000141867.13	4117.68	1590.00	1163.00	1534.00	1599.00
ENSG00000141873.6	846.29	209.75	210.38	525.06	612.12
ENSG00000141905.13	3117.22	537.00	346.00	528.00	523.00
ENSG00000141933.8	1471.65	8.00	5.00	37.00	31.00
ENSG00000141934.5	926.00	0.00	0.00	0.00	1.00
ENSG00000141956.9	4638.41	199.00	163.00	438.00	488.00
ENSG00000141959.12	2925.32	5846.00	4021.00	4128.00	4792.00
ENSG00000141965.3	3844.00	603.00	504.00	1337.00	1402.00
ENSG00000141971.8	974.09	375.85	266.45	715.27	758.02
ENSG00000141985.5	2502.42	1944.00	1238.00	1268.00	1470.00
ENSG00000141994.11	1035.75	217.00	133.00	401.00	508.00
ENSG00000142002.12	3443.04	1329.00	969.00	1601.00	1909.00
ENSG00000142039.3	2833.90	507.00	373.00	741.00	786.00
ENSG00000142046.10	835.60	230.44	168.75	238.41	211.20
ENSG00000142065.9	4063.19	180.00	190.00	221.00	190.00
ENSG00000142082.10	1690.89	574.00	481.00	524.00	510.00
ENSG00000142089.11	806.83	2374.20	1601.07	7106.53	7081.69
ENSG00000142102.11	2923.93	617.00	396.00	767.00	939.00
ENSG00000142149.4	7107.66	154.00	148.00	284.00	283.00
ENSG00000142156.10	3860.84	635.00	395.00	553.00	634.00
ENSG00000142166.8	4039.23	1711.00	1705.00	1958.00	1626.00
ENSG00000142168.10	968.10	5393.00	4733.00	6489.00	6595.00
ENSG00000142173.10	3258.50	19.00	13.00	55.00	60.00
ENSG00000142178.7	4484.33	1649.00	1395.00	780.00	790.00
ENSG00000142182.4	1256.25	29.00	22.00	3.00	0.00
ENSG00000142185.12	904.00	6.00	5.00	0.00	1.00
ENSG00000142186.12	2371.19	2188.00	1699.00	2206.00	2363.00
ENSG00000142188.12	1819.75	417.00	450.00	777.00	753.00
ENSG00000142192.16	3441.18	10818.00	10007.00	39695.00	39201.00
ENSG00000142197.8	6978.26	433.00	400.00	676.00	750.00
ENSG00000142207.5	10832.00	887.00	764.00	1043.00	1070.00
ENSG00000142208.11	2630.84	3668.00	2888.00	3961.00	4312.00
ENSG00000142227.6	833.66	31.00	32.00	745.00	821.00
ENSG00000142230.7	1894.95	2549.00	2329.00	5391.00	5431.00
ENSG00000142233.7	701.00	0.00	0.00	0.00	1.00
ENSG00000142235.4	5016.92	103.00	87.00	122.00	124.00
ENSG00000142252.6	945.89	411.00	330.00	616.00	687.00
ENSG00000142273.6	1567.99	46.00	30.00	35.00	44.00
ENSG00000142279.8	1573.99	129.00	122.00	479.00	464.00
ENSG00000142303.9	1721.85	90.00	73.00	33.00	50.00
ENSG00000142319.14	1817.40	1.00	0.00	0.00	0.00
ENSG00000142327.7	2299.59	1834.00	1116.00	2136.00	2410.00
ENSG00000142330.15	1951.04	682.61	477.32	649.73	812.71
ENSG00000142347.12	3543.04	11.00	12.00	40.00	56.00
ENSG00000142396.6	1345.55	346.89	318.34	1113.78	1183.42
ENSG00000142405.17	3616.50	12.00	11.00	4.00	5.00
ENSG00000142409.4	1892.56	452.00	326.00	413.00	445.00
ENSG00000142444.6	1100.31	176.00	166.00	280.00	290.00
ENSG00000142449.8	1552.63	30.00	21.00	5.00	11.00
ENSG00000142453.7	2465.53	1600.00	1261.00	1753.00	1825.00
ENSG00000142459.4	3096.59	147.00	103.00	393.00	462.00
ENSG00000142484.5	719.58	2626.00	1987.00	497.00	529.00
ENSG00000142494.9	3100.65	3152.00	2851.00	920.00	898.00
ENSG00000142507.5	842.67	2111.00	1837.00	3468.00	3882.00
ENSG00000142513.4	1207.50	2.00	1.00	0.00	0.00
ENSG00000142528.11	3563.59	238.00	259.00	437.00	439.00
ENSG00000142534.2	615.66	28785.51	27316.00	23349.00	24614.35
ENSG00000142541.12	1171.94	51509.45	42633.97	28820.71	31347.37
ENSG00000142544.6	2087.00	20.00	19.00	40.00	32.00
ENSG00000142546.9	1014.88	547.00	407.00	1100.00	1098.00
ENSG00000142549.9	2606.00	314.00	274.00	54.00	59.00
ENSG00000142552.3	1132.01	104.00	66.00	21.00	39.00
ENSG00000142556.14	3868.85	823.00	990.00	857.00	854.00
ENSG00000142583.13	1555.95	21.00	21.00	16.00	10.00
ENSG00000142599.13	5064.73	2549.00	1958.00	2636.00	2800.00
ENSG00000142606.11	1169.15	13.00	20.00	15.00	21.00
ENSG00000142609.13	2628.01	31.00	20.00	7.00	11.00
ENSG00000142611.12	4402.99	75.00	48.00	24.00	18.00
ENSG00000142621.15	2304.42	0.00	7.00	14.00	21.00
ENSG00000142627.9	3874.79	2039.00	1541.00	4424.00	5074.00
ENSG00000142632.12	1684.65	66.00	64.00	158.00	161.00
ENSG00000142634.8	2419.00	382.00	280.00	489.00	531.00
ENSG00000142655.8	1953.19	426.00	293.00	837.00	965.00
ENSG00000142657.16	1793.67	4854.00	4684.00	4739.00	5064.00
ENSG00000142661.14	4713.54	1837.00	1723.00	1246.00	1324.00
ENSG00000142669.9	1239.12	242.00	160.00	1922.00	2302.00
ENSG00000142675.13	1905.59	123.00	87.00	232.00	239.00
ENSG00000142676.8	640.34	25535.00	24368.00	19552.00	20050.00
ENSG00000142677.3	2798.00	910.00	793.00	84.00	88.00
ENSG00000142684.7	1862.38	155.00	115.00	450.00	483.00
ENSG00000142686.7	3218.00	15.00	9.00	5.00	14.00
ENSG00000142687.13	3831.70	3493.00	3252.00	4469.00	4679.00
ENSG00000142694.6	977.64	31.00	16.00	46.00	64.00
ENSG00000142698.10	2211.50	0.00	0.00	0.00	0.00
ENSG00000142700.7	2840.00	0.00	0.00	3.00	2.00
ENSG00000142731.6	2454.40	424.00	414.00	286.00	224.00
ENSG00000142733.10	2041.87	53.00	30.00	235.00	334.00
ENSG00000142751.10	1624.41	649.00	558.00	951.00	979.00
ENSG00000142765.13	2022.51	227.00	150.00	194.00	223.00
ENSG00000142784.11	4300.09	899.00	770.00	1305.00	1345.00
ENSG00000142789.15	887.00	2.00	3.00	40.00	42.00
ENSG00000142794.14	3139.64	107.79	118.38	202.82	242.65
ENSG00000142798.12	8582.08	2441.00	1437.00	6804.00	7474.00
ENSG00000142856.12	938.25	278.00	302.00	512.00	477.00
ENSG00000142864.10	2719.45	10721.62	10161.63	12262.67	11692.70
ENSG00000142867.8	2819.00	247.00	240.00	586.00	601.00
ENSG00000142871.11	2281.05	239.00	215.00	5227.00	5079.00
ENSG00000142875.15	4178.99	255.00	279.00	714.00	667.00
ENSG00000142892.10	3288.41	895.00	993.00	1975.00	1846.00
ENSG00000142910.11	1997.46	1071.00	794.00	406.00	457.00
ENSG00000142920.12	1876.27	122.00	89.00	105.00	104.00
ENSG00000142937.7	875.96	35308.00	33977.00	21689.00	21037.00
ENSG00000142945.8	2585.14	759.00	792.00	453.00	423.00
ENSG00000142949.12	6271.86	13198.00	10619.00	7108.00	7832.00
ENSG00000142959.4	2047.00	56.00	29.00	57.00	72.00
ENSG00000142961.10	3013.33	213.00	201.00	116.00	154.00
ENSG00000142973.8	581.00	1.00	2.00	1.00	1.00
ENSG00000143013.8	1467.38	414.00	430.00	911.00	874.00
ENSG00000143028.7	3624.00	10.00	11.00	33.00	32.00
ENSG00000143033.13	2983.10	1034.00	1017.00	1659.00	1564.00
ENSG00000143036.12	1919.50	263.00	267.00	364.00	337.00
ENSG00000143061.13	7253.50	13.00	17.00	118.00	126.00
ENSG00000143067.4	5041.00	271.00	306.00	545.00	523.00
ENSG00000143079.10	5825.09	265.00	263.00	903.00	873.00
ENSG00000143093.10	3020.43	720.00	664.00	1379.00	1525.00
ENSG00000143106.8	1126.95	2880.00	2726.00	4395.00	4566.00
ENSG00000143107.4	2686.67	0.00	0.00	0.00	0.00
ENSG00000143110.7	1861.22	7.00	7.00	3.00	5.00
ENSG00000143126.7	8070.36	1337.00	1064.00	1207.00	1223.00
ENSG00000143127.8	4557.08	28.00	40.00	1058.00	1091.00
ENSG00000143147.10	2253.97	4.00	2.00	18.00	12.00
ENSG00000143149.8	2696.00	1072.00	1194.00	1974.00	1948.00
ENSG00000143153.8	1932.78	6124.00	6178.00	12515.00	11608.00
ENSG00000143155.8	1611.56	480.00	574.00	1448.00	1393.00
ENSG00000143156.9	1100.66	233.00	249.00	816.00	790.00
ENSG00000143157.7	4834.57	763.00	751.00	1265.00	1364.00
ENSG00000143158.6	1076.74	1211.00	1191.00	770.00	751.00
ENSG00000143162.7	1972.11	1012.00	1045.00	2130.00	1886.00
ENSG00000143164.11	3197.38	947.00	1043.00	2388.00	2251.00
ENSG00000143171.8	1142.67	0.00	0.00	0.00	0.00
ENSG00000143178.8	2197.32	39.00	30.00	25.00	22.00
ENSG00000143179.8	1833.63	1076.00	986.00	1272.00	1248.00
ENSG00000143183.12	1350.68	1938.00	2099.00	3311.00	3332.00
ENSG00000143184.4	1367.00	59.00	58.00	59.00	76.00
ENSG00000143190.17	12414.23	1006.00	1046.00	799.00	781.00
ENSG00000143195.8	5346.49	1.00	3.00	48.00	40.00
ENSG00000143198.8	841.80	650.00	605.00	690.00	654.00
ENSG00000143199.13	4966.00	15.00	9.00	1.00	2.00
ENSG00000143207.15	2155.30	845.00	854.00	1284.00	1183.00
ENSG00000143217.7	2321.74	168.00	166.00	664.00	749.00
ENSG00000143222.7	1079.61	1247.00	1264.00	2536.00	2700.00
ENSG00000143224.13	1523.67	271.00	196.00	394.00	476.00
ENSG00000143226.9	1435.83	2.00	8.00	75.00	56.00
ENSG00000143228.8	1842.87	458.00	474.00	213.00	194.00
ENSG00000143248.8	1184.37	30.50	23.10	120.43	109.29
ENSG00000143252.10	1231.81	3418.00	3619.00	5554.95	5450.00
ENSG00000143256.4	662.20	510.00	481.00	1130.00	1219.00
ENSG00000143257.7	861.00	33.00	32.00	2.00	1.00
ENSG00000143258.11	1731.86	473.00	413.00	509.00	515.00
ENSG00000143278.3	2217.00	153.00	163.00	9.00	10.00
ENSG00000143294.10	1608.15	762.00	687.00	980.00	1171.00
ENSG00000143303.7	1319.03	420.00	318.00	557.00	582.00
ENSG00000143314.8	878.70	327.00	325.00	1186.00	1316.00
ENSG00000143315.5	4322.00	252.00	237.00	897.00	835.00
ENSG00000143318.8	1897.00	4.00	2.00	5.00	1.00
ENSG00000143319.12	2291.13	484.00	459.00	1161.00	1172.00
ENSG00000143320.4	992.00	5.00	8.00	57.00	59.00
ENSG00000143321.14	2025.27	7841.00	7584.00	7875.00	7732.00
ENSG00000143322.15	10865.57	1202.00	1219.00	1054.00	1137.00
ENSG00000143324.9	4958.34	1794.00	1760.00	3615.00	3454.00
ENSG00000143337.14	3393.93	1325.00	1397.00	3612.00	3697.00
ENSG00000143341.7	6630.33	0.00	1.00	4.00	0.00
ENSG00000143344.11	4609.83	227.00	270.00	599.00	619.00
ENSG00000143353.7	1138.00	296.00	263.00	794.00	831.00
ENSG00000143363.11	2455.05	706.00	718.00	344.00	361.00
ENSG00000143365.12	2741.08	277.00	279.00	36.00	41.00
ENSG00000143367.11	3007.28	376.00	400.00	441.00	422.00
ENSG00000143368.9	1946.72	740.00	653.00	1154.00	1395.00
ENSG00000143369.10	1977.88	15.00	16.00	29.00	38.00
ENSG00000143373.13	4589.27	773.00	630.00	933.00	1097.00
ENSG00000143374.10	2259.61	553.00	526.00	928.00	1046.00
ENSG00000143375.10	3697.06	163.00	123.00	166.00	145.00
ENSG00000143376.8	6613.27	1065.00	865.00	1562.00	1665.00
ENSG00000143379.8	2492.12	1135.00	1079.00	1202.00	1237.00
ENSG00000143382.9	2710.30	678.90	485.00	702.90	701.00
ENSG00000143384.8	3746.09	4234.00	4142.00	14893.00	14786.00
ENSG00000143387.8	1692.00	54.00	55.00	38.00	43.00
ENSG00000143390.13	2361.43	489.00	503.00	1145.00	1228.00
ENSG00000143393.12	3302.62	885.00	819.00	1739.00	2009.00
ENSG00000143398.15	3345.58	1794.17	1719.16	3666.26	3792.07
ENSG00000143401.10	2742.23	2074.00	2016.00	2090.00	1887.00
ENSG00000143409.11	2260.11	377.00	377.00	386.00	418.00
ENSG00000143412.5	1826.00	419.00	406.00	195.00	201.00
ENSG00000143416.16	1707.12	545.00	490.00	658.00	697.00
ENSG00000143418.15	1804.70	7034.00	6715.00	3410.00	3647.00
ENSG00000143420.13	1605.04	3072.10	3052.00	5723.98	5917.39
ENSG00000143429.5	760.03	609.72	536.57	1137.47	1210.62
ENSG00000143434.11	3257.76	464.00	412.00	135.00	179.00
ENSG00000143436.6	1245.54	783.00	704.00	1507.00	1684.00
ENSG00000143437.16	3622.15	1203.00	1151.00	1131.00	1044.00
ENSG00000143442.17	4175.75	1739.00	1538.00	1560.00	1678.00
ENSG00000143443.9	1775.66	94.00	70.00	125.00	149.00
ENSG00000143450.10	906.15	4.00	4.00	14.00	15.00
ENSG00000143452.11	1205.11	3.00	0.00	0.00	0.00
ENSG00000143457.6	1953.62	495.00	443.00	1152.00	1145.00
ENSG00000143458.7	8964.00	1.00	2.00	3.00	3.00
ENSG00000143466.9	3269.00	68.00	51.00	105.00	117.00
ENSG00000143476.13	3785.73	427.00	420.00	252.00	216.00
ENSG00000143479.11	2176.35	17.00	11.00	177.00	185.00
ENSG00000143486.11	2057.33	1548.00	1379.00	1017.00	1104.00
ENSG00000143493.8	3688.50	454.00	444.00	983.00	939.00
ENSG00000143494.11	3679.72	78.00	89.00	103.00	88.00
ENSG00000143498.13	1489.55	90.00	116.00	214.00	150.00
ENSG00000143499.9	1723.99	2304.00	2306.00	2073.00	2020.00
ENSG00000143502.10	1833.00	0.00	0.00	0.00	1.00
ENSG00000143507.13	2522.72	92.00	84.00	428.00	467.00
ENSG00000143512.8	2475.18	39.00	37.00	80.00	79.00
ENSG00000143514.12	4384.95	516.00	483.00	578.00	643.00
ENSG00000143515.12	5613.66	1398.00	1374.00	2971.00	3005.00
ENSG00000143537.9	2634.28	948.00	697.00	1701.00	2066.00
ENSG00000143543.10	1245.71	974.00	856.00	1159.00	1206.00
ENSG00000143545.4	1170.21	591.81	571.44	1344.02	1336.65
ENSG00000143549.15	1631.80	4827.00	4333.99	9247.99	9626.00
ENSG00000143553.6	1017.42	273.00	278.00	702.00	781.00
ENSG00000143554.9	1293.88	186.00	121.00	73.00	90.00
ENSG00000143569.14	2547.45	3111.00	2890.00	3480.00	3617.00
ENSG00000143570.13	2090.00	2446.00	2094.00	3420.00	3517.00
ENSG00000143575.10	1180.38	1170.00	1169.00	1686.00	1740.00
ENSG00000143578.11	1544.14	331.00	319.00	338.00	339.00
ENSG00000143590.9	1433.18	252.04	188.00	232.00	237.00
ENSG00000143595.8	1791.00	10.00	2.00	6.00	7.00
ENSG00000143603.14	4296.25	3.00	0.00	1.00	0.00
ENSG00000143612.14	1610.43	4555.00	4519.00	5633.00	5529.00
ENSG00000143614.7	7478.00	819.00	695.00	865.00	831.00
ENSG00000143621.12	1640.74	4151.00	4196.00	6453.00	6695.00
ENSG00000143622.6	2209.94	861.00	751.00	939.00	967.00
ENSG00000143624.9	4227.88	1306.00	1123.00	1599.00	1840.00
ENSG00000143627.13	2410.96	1591.00	1332.00	101.00	111.00
ENSG00000143630.5	3106.48	259.00	210.00	91.00	104.00
ENSG00000143631.10	12747.00	0.00	0.00	0.00	0.00
ENSG00000143632.10	1394.10	48.00	25.00	33.00	25.00
ENSG00000143633.8	1408.99	386.00	463.00	464.00	395.00
ENSG00000143641.8	4402.47	3942.00	3213.00	6537.00	6799.00
ENSG00000143643.8	2937.71	277.00	282.00	1287.00	1196.00
ENSG00000143653.9	2503.00	2387.00	2489.00	2645.00	2534.00
ENSG00000143669.9	7027.30	57.00	67.00	372.00	349.00
ENSG00000143702.11	4596.23	1052.66	1112.00	2120.61	2296.62
ENSG00000143727.11	1387.12	5778.00	5814.00	6616.00	6244.00
ENSG00000143740.10	1895.70	357.00	331.00	515.00	595.00
ENSG00000143742.8	1482.56	6368.28	6676.21	8096.70	7558.70
ENSG00000143748.13	2187.92	275.00	256.00	515.00	566.00
ENSG00000143751.9	3975.00	957.00	790.00	1109.00	1184.00
ENSG00000143753.8	1922.98	574.00	619.00	1710.00	1759.00
ENSG00000143756.7	5031.51	670.00	669.00	1836.00	1788.00
ENSG00000143761.9	1806.04	6013.00	4913.00	7008.00	7578.00
ENSG00000143768.7	2175.70	20.00	18.54	43.65	33.61
ENSG00000143771.7	1009.25	776.00	741.00	1470.00	1377.00
ENSG00000143774.12	864.80	1175.00	732.00	1630.00	1969.00
ENSG00000143776.14	8614.55	1292.00	1324.00	1574.00	1565.00
ENSG00000143786.3	989.74	4.00	4.00	50.00	42.00
ENSG00000143793.8	1424.48	140.00	95.00	193.00	224.00
ENSG00000143797.7	1999.10	1.00	0.00	42.00	32.00
ENSG00000143799.8	3909.96	2829.00	2713.00	4834.00	4933.00
ENSG00000143801.12	2138.61	86.00	88.00	660.00	715.00
ENSG00000143811.12	1660.89	815.00	692.00	1141.00	1247.42
ENSG00000143815.10	3721.86	2976.00	3147.00	2429.00	2374.00
ENSG00000143816.7	3971.00	0.00	0.00	4.00	4.00
ENSG00000143819.8	1577.62	2240.00	1955.00	1562.00	1568.00
ENSG00000143839.12	1447.00	0.00	1.00	2.00	4.00
ENSG00000143842.10	3195.02	698.00	580.00	228.00	261.00
ENSG00000143845.10	2086.92	1084.00	1066.00	740.00	819.00
ENSG00000143847.11	3369.07	226.00	154.00	150.00	206.00
ENSG00000143850.8	4079.54	423.00	363.00	404.00	492.00
ENSG00000143851.11	1328.24	0.00	0.00	4.00	0.00
ENSG00000143862.3	1770.67	177.00	156.00	463.00	443.00
ENSG00000143867.5	1932.75	27.00	12.00	50.00	71.00
ENSG00000143869.5	4162.00	525.00	592.00	414.00	398.00
ENSG00000143870.8	2335.70	23669.00	23365.00	38566.00	37561.00
ENSG00000143878.8	2366.00	5896.00	5109.00	11981.00	12769.00
ENSG00000143882.5	3102.00	17.00	7.00	29.00	41.00
ENSG00000143889.11	2280.18	1030.00	1076.00	1610.00	1587.00
ENSG00000143891.12	2454.37	3347.00	3228.00	1022.00	1030.00
ENSG00000143919.10	1453.49	109.00	113.00	317.00	277.00
ENSG00000143921.6	2665.00	598.00	561.00	266.00	288.00
ENSG00000143924.14	5143.38	22067.00	21299.00	24316.00	22126.00
ENSG00000143933.12	1302.93	10946.99	11158.00	25197.90	24812.00
ENSG00000143942.4	1321.00	30.00	35.00	179.00	181.00
ENSG00000143947.8	745.05	29765.15	30703.40	22797.08	20331.81
ENSG00000143951.11	2342.11	79.00	69.00	239.00	227.00
ENSG00000143952.15	3834.18	5055.00	5067.00	6869.00	6298.00
ENSG00000143970.12	9805.20	1798.00	1782.00	3268.00	3036.00
ENSG00000143971.7	3115.78	683.00	700.00	1131.00	1035.00
ENSG00000143977.9	619.54	1443.00	1468.91	3052.79	2883.93
ENSG00000143994.9	947.79	10.00	6.00	21.00	23.00
ENSG00000143995.15	1991.30	93.00	81.00	172.00	167.00
ENSG00000144021.2	2011.30	2549.00	2634.00	3174.00	3333.00
ENSG00000144026.7	2026.74	644.00	644.00	729.00	723.00
ENSG00000144028.10	5322.98	11403.00	10484.00	13367.00	14225.00
ENSG00000144029.7	1642.68	1913.00	1944.00	2530.00	2543.00
ENSG00000144031.7	1666.00	0.00	5.00	13.00	8.00
ENSG00000144034.10	746.17	437.00	453.00	623.00	537.00
ENSG00000144035.3	947.00	189.00	160.00	19.00	17.00
ENSG00000144036.10	5841.79	701.00	762.00	3640.00	3486.00
ENSG00000144040.8	2103.23	773.00	661.00	503.00	601.00
ENSG00000144043.7	3358.63	2821.81	2619.90	4972.00	5335.87
ENSG00000144045.9	2190.91	1446.00	1336.00	613.00	667.00
ENSG00000144048.6	1663.43	649.00	645.00	1393.00	1493.00
ENSG00000144061.8	1776.34	68.00	71.00	458.00	482.00
ENSG00000144063.3	3061.00	0.00	0.00	0.00	1.00
ENSG00000144118.9	2126.21	1085.00	1133.00	2569.00	2662.00
ENSG00000144120.8	1322.19	819.00	755.00	666.00	738.00
