symbol	length	Control_D0	Control_D1	ABCF1_D0	ABCF1_D1
ENSG00000116874.7	2449.15	171.00	313.00	332.00	1011.00
ENSG00000116882.10	1301.73	0.00	0.00	18.00	17.00
ENSG00000116883.8	1838.00	38.65	77.65	53.88	135.97
ENSG00000116885.14	1048.46	9.00	11.00	11.00	44.00
ENSG00000116898.7	1021.59	562.00	1015.00	849.00	2549.00
ENSG00000116903.6	5099.91	179.00	264.00	233.00	734.00
ENSG00000116906.7	2027.24	728.00	1312.00	1312.00	3866.00
ENSG00000116918.9	2364.37	357.00	545.00	607.06	1691.57
ENSG00000116922.10	1511.43	212.00	285.00	347.00	965.00
ENSG00000116954.7	2731.06	140.00	209.00	335.00	939.00
ENSG00000116957.8	1944.36	355.00	562.00	498.00	1470.00
ENSG00000116962.10	5722.11	8096.00	14022.00	7647.00	22608.00
ENSG00000116977.14	2775.57	2089.00	3606.00	1464.00	4210.00
ENSG00000116984.8	9752.88	1636.00	2584.00	2242.00	6930.00
ENSG00000116985.6	4822.00	17.00	24.07	26.39	60.50
ENSG00000116990.9	2452.44	42.00	74.00	27.00	112.00
ENSG00000116991.6	6555.00	0.00	3.00	0.00	3.00
ENSG00000117000.8	6246.00	567.00	901.00	644.00	1802.00
ENSG00000117009.7	4888.00	0.00	1.00	0.00	1.00
ENSG00000117010.11	1384.51	101.00	158.00	177.00	479.00
ENSG00000117013.10	3335.00	1.00	3.00	1.00	13.00
ENSG00000117016.5	7235.00	135.00	240.00	297.00	801.00
ENSG00000117020.12	2808.18	4.00	10.00	6.00	18.00
ENSG00000117036.7	4770.92	171.00	288.00	299.00	930.00
ENSG00000117054.9	1590.29	976.00	1365.00	2022.00	5436.00
ENSG00000117114.15	4015.66	644.00	1041.00	479.00	1388.00
ENSG00000117118.5	1105.59	463.00	749.00	1058.00	2970.00
ENSG00000117122.9	1022.82	39.00	61.00	60.00	181.00
ENSG00000117133.6	1370.23	365.00	503.00	582.00	1500.00
ENSG00000117139.12	5671.19	1554.00	2743.00	1841.00	5520.00
ENSG00000117143.9	2198.14	719.00	1252.00	1214.00	3813.00
ENSG00000117148.6	1861.00	1.00	5.00	3.00	4.00
ENSG00000117151.8	2387.32	148.00	212.00	242.00	661.00
ENSG00000117153.11	3314.46	269.00	500.00	519.00	1558.00
ENSG00000117155.12	3455.86	209.00	263.00	355.00	916.00
ENSG00000117174.6	3061.76	323.00	448.00	499.00	1483.00
ENSG00000117222.9	4371.79	266.00	452.00	506.00	1371.00
ENSG00000117226.7	2415.69	11.00	17.00	30.00	69.00
ENSG00000117228.9	2498.35	17.00	22.00	143.00	373.00
ENSG00000117242.7	4443.00	223.61	390.99	272.79	765.56
ENSG00000117245.8	1830.02	7.00	10.00	6.00	17.00
ENSG00000117262.14	2028.84	216.86	393.14	363.05	1192.75
ENSG00000117266.11	2492.77	1056.00	2217.00	881.00	2844.00
ENSG00000117280.8	2617.91	198.00	299.00	495.00	1411.00
ENSG00000117281.11	3389.00	1.00	0.00	0.00	2.00
ENSG00000117289.7	2608.37	2917.00	4889.00	2602.00	7922.00
ENSG00000117298.10	4071.00	1154.00	2163.00	3123.00	9734.00
ENSG00000117305.10	1491.67	297.00	619.00	533.00	1768.00
ENSG00000117308.10	1357.73	391.00	706.00	731.00	2402.00
ENSG00000117318.8	1209.97	257.00	647.00	303.00	832.00
ENSG00000117335.14	2668.63	3296.00	5672.00	3910.00	11301.00
ENSG00000117360.8	2017.94	576.00	1031.00	1022.00	2872.00
ENSG00000117362.8	2162.27	1114.00	2107.00	2190.00	6850.00
ENSG00000117385.11	1966.30	1132.00	1938.00	1796.00	5097.00
ENSG00000117394.15	2772.06	5584.00	11219.00	1782.00	6482.00
ENSG00000117395.6	1267.54	657.00	961.00	926.00	2768.00
ENSG00000117399.9	1673.66	585.00	964.00	959.00	2840.00
ENSG00000117400.10	1950.00	0.00	0.00	1.00	2.00
ENSG00000117407.12	1200.32	0.00	4.00	8.00	33.00
ENSG00000117408.6	3334.39	329.00	583.00	888.00	2728.00
ENSG00000117410.9	1193.35	340.00	565.00	693.00	2216.00
ENSG00000117411.12	1689.79	762.00	1435.00	1526.00	4565.00
ENSG00000117419.10	1284.40	196.00	391.00	439.00	1316.00
ENSG00000117425.9	4070.37	74.00	130.00	78.00	261.00
ENSG00000117448.9	1042.69	698.00	1325.00	1146.00	3557.00
ENSG00000117450.9	1012.04	2990.00	5165.00	4550.00	14214.00
ENSG00000117461.10	4790.45	60.00	77.00	244.00	613.00
ENSG00000117472.5	1178.63	24.00	41.00	22.00	59.00
ENSG00000117475.9	2649.61	147.00	213.00	236.00	704.00
ENSG00000117477.8	1860.00	1.00	2.00	1.00	4.00
ENSG00000117479.8	3590.79	913.00	1500.00	891.00	2602.00
ENSG00000117480.11	1401.22	41.00	90.00	237.00	710.00
ENSG00000117481.6	2621.40	322.00	494.00	443.00	1297.00
ENSG00000117500.8	2677.56	2196.00	3313.00	3473.00	9806.00
ENSG00000117505.8	3411.48	635.00	1044.00	881.00	2465.00
ENSG00000117519.11	1491.27	2372.00	4114.00	3585.00	10374.00
ENSG00000117523.11	6510.64	5879.00	9133.00	8605.00	24065.00
ENSG00000117525.9	1335.47	68.00	131.00	144.00	369.00
ENSG00000117528.7	3381.84	1247.00	1922.00	2816.00	7756.00
ENSG00000117533.10	3209.30	72.00	105.00	98.00	233.00
ENSG00000117543.15	1196.99	288.00	463.00	444.00	1350.00
ENSG00000117560.6	1867.00	0.00	0.00	0.00	0.00
ENSG00000117569.14	1768.86	203.00	322.00	389.00	1074.00
ENSG00000117586.6	3431.83	133.00	232.00	81.00	242.00
ENSG00000117592.8	1578.11	2045.00	3451.00	3685.00	10840.00
ENSG00000117593.8	2798.49	644.00	910.00	767.00	2339.00
ENSG00000117595.6	4306.00	2.00	4.00	1.00	7.48
ENSG00000117597.13	8105.06	285.00	417.00	539.00	1519.00
ENSG00000117601.9	1559.36	799.00	1349.00	3023.00	8425.00
ENSG00000117602.7	4850.72	303.00	480.00	631.00	1722.00
ENSG00000117614.5	1331.24	414.00	544.00	687.00	1960.00
ENSG00000117616.13	1462.59	446.00	781.43	837.47	2398.64
ENSG00000117620.8	3260.98	419.00	638.00	459.00	1253.00
ENSG00000117625.9	1799.26	333.00	681.00	864.00	2394.00
ENSG00000117632.16	1018.03	2031.00	3315.00	3608.00	10034.00
ENSG00000117640.13	1716.96	437.00	802.00	1223.65	3427.41
ENSG00000117643.10	1131.64	6.00	14.00	10.00	52.00
ENSG00000117650.8	1874.09	482.00	640.00	497.00	1350.00
ENSG00000117676.9	2239.74	343.00	662.00	569.00	1762.00
ENSG00000117682.12	2106.47	342.00	547.00	593.00	1757.00
ENSG00000117691.5	914.14	69.00	153.00	211.00	671.00
ENSG00000117697.10	1639.16	677.00	1019.00	1083.00	2920.00
ENSG00000117707.11	6516.44	2286.00	3724.00	3881.00	10492.00
ENSG00000117713.13	5996.65	2207.00	3645.00	4259.00	11993.00
ENSG00000117724.8	7784.01	3107.00	4011.00	3446.00	9474.00
ENSG00000117748.5	1701.41	296.00	457.00	415.00	1177.00
ENSG00000117751.13	1932.43	561.00	929.00	1022.00	2847.00
ENSG00000117758.9	2727.42	232.00	419.00	519.00	1356.00
ENSG00000117791.11	1282.37	76.00	114.00	420.00	1145.00
ENSG00000117834.8	2830.14	666.00	1209.00	1270.00	3907.00
ENSG00000117859.14	2606.54	2147.00	3173.00	3350.00	9326.00
ENSG00000117862.7	2382.28	1911.06	3097.00	1700.01	5185.25
ENSG00000117868.11	4943.58	960.00	1637.00	1246.00	3380.00
ENSG00000117877.6	2201.71	216.00	352.00	340.00	1054.00
ENSG00000117899.6	4107.53	1763.00	2684.00	2067.00	6361.00
ENSG00000117906.9	1693.19	1344.00	1983.00	1617.00	4588.00
ENSG00000117971.7	1318.33	0.00	0.00	1.00	0.00
ENSG00000117983.13	9880.25	33.00	55.00	18.00	57.00
ENSG00000117984.8	1748.54	4721.44	9665.06	10530.76	31800.70
ENSG00000118004.13	1536.86	12.00	23.00	39.00	110.00
ENSG00000118007.8	5801.19	455.00	599.00	906.00	2591.00
ENSG00000118046.10	1900.40	605.00	1105.00	1036.00	3423.00
ENSG00000118058.16	11311.48	2124.00	3397.00	3070.00	8789.00
ENSG00000118094.7	1996.70	2.00	3.00	7.00	14.00
ENSG00000118096.3	1534.12	154.00	202.00	295.00	737.00
ENSG00000118137.5	1196.77	13323.00	27663.00	39475.00	118683.00
ENSG00000118156.8	3127.33	1.00	5.00	1.00	0.00
ENSG00000118160.9	602.00	1.00	3.00	1.00	4.00
ENSG00000118162.9	1034.92	82.00	157.00	151.00	514.00
ENSG00000118181.6	706.65	7626.79	10682.06	8421.34	24352.57
ENSG00000118193.7	7274.00	435.00	641.00	392.00	985.00
ENSG00000118194.14	1304.40	6.00	10.00	6.00	20.00
ENSG00000118197.9	1849.77	199.00	364.00	321.00	855.00
ENSG00000118200.10	6273.87	391.00	562.00	559.00	1584.00
ENSG00000118217.5	7496.00	895.00	1445.97	1082.99	3167.00
ENSG00000118242.11	1280.79	62.85	80.00	96.00	254.75
ENSG00000118246.9	2895.33	483.00	762.00	803.00	2281.00
ENSG00000118257.12	3088.33	83.00	149.00	199.00	573.00
ENSG00000118260.10	1837.17	867.00	1217.00	1141.00	3158.00
ENSG00000118263.10	2880.51	97.00	171.00	220.00	620.00
ENSG00000118271.5	956.95	2843.00	5356.00	2059.00	6173.00
ENSG00000118276.7	1745.75	117.00	172.00	155.00	420.00
ENSG00000118292.4	1251.00	2.00	5.00	1.00	12.00
ENSG00000118298.6	2028.53	77.00	160.00	82.00	329.00
ENSG00000118307.14	2146.00	1.00	0.00	0.00	7.00
ENSG00000118308.10	1083.58	2.00	0.00	0.00	4.00
ENSG00000118363.7	944.32	755.28	1282.34	1279.00	3577.67
ENSG00000118369.8	3112.08	140.00	281.00	255.00	839.00
ENSG00000118402.5	3042.00	1.00	3.00	2.00	5.00
ENSG00000118407.10	5050.50	1.00	1.00	0.00	0.00
ENSG00000118412.8	5603.63	326.00	535.00	532.00	1648.00
ENSG00000118418.10	854.93	1029.00	1210.00	1834.00	4918.00
ENSG00000118420.12	1990.71	43.00	54.00	70.00	194.00
ENSG00000118454.8	3505.83	298.00	466.00	512.00	1340.00
ENSG00000118473.17	1235.43	1.00	3.00	2.00	3.00
ENSG00000118482.7	6872.75	2660.00	4093.00	3979.00	11200.00
ENSG00000118495.14	2650.90	84.00	156.00	126.00	450.00
ENSG00000118496.4	9009.00	377.00	536.00	568.00	1449.00
ENSG00000118503.10	2847.28	1095.00	1905.00	917.00	2803.00
ENSG00000118507.11	2230.61	140.00	213.00	248.00	646.00
ENSG00000118508.4	1217.00	155.00	270.00	358.00	1000.00
ENSG00000118513.14	2252.35	1.00	4.00	8.00	18.00
ENSG00000118514.9	2375.88	13.00	20.00	270.00	604.00
ENSG00000118515.7	2349.51	889.00	1374.00	1253.00	3317.00
ENSG00000118518.11	1895.75	285.00	475.00	620.00	1802.00
ENSG00000118520.9	1393.70	210.00	381.00	401.00	1332.00
ENSG00000118523.5	2339.00	9395.00	16806.00	2404.00	7245.00
ENSG00000118557.11	2256.31	80.00	133.00	201.00	621.00
ENSG00000118564.10	2129.42	293.00	463.00	628.00	1828.00
ENSG00000118579.7	2676.65	1229.00	1863.00	1311.00	3958.00
ENSG00000118596.7	4155.61	22.00	24.00	37.00	87.00
ENSG00000118600.7	1855.77	129.00	186.00	216.00	692.00
ENSG00000118620.8	3886.63	110.00	151.00	178.00	505.00
ENSG00000118640.6	772.63	492.00	860.00	912.00	2888.00
ENSG00000118655.4	3873.95	187.00	308.00	384.00	994.00
ENSG00000118680.8	1208.70	1714.00	2988.00	3265.00	9596.00
ENSG00000118689.10	6307.73	811.92	1419.13	1134.06	3391.52
ENSG00000118690.8	1017.06	19.00	38.00	36.00	135.00
ENSG00000118705.12	2019.77	11068.00	19852.00	12806.00	38551.00
ENSG00000118707.5	2106.67	1242.40	2036.86	1888.45	5801.48
ENSG00000118729.10	1421.00	0.00	0.00	0.00	0.00
ENSG00000118762.3	3280.02	200.00	269.00	334.00	993.00
ENSG00000118777.6	3522.21	162.00	272.00	117.00	402.00
ENSG00000118785.9	880.53	2802.00	3654.00	4984.00	13200.00
ENSG00000118804.7	3420.00	103.49	323.37	178.90	578.19
ENSG00000118816.5	2743.87	2452.00	4097.00	2957.00	8354.00
ENSG00000118855.14	1724.41	187.00	260.00	384.00	1144.00
ENSG00000118873.11	4713.62	660.01	1045.02	1005.75	2883.10
ENSG00000118894.10	2021.58	160.84	236.87	319.46	947.47
ENSG00000118898.11	5912.29	420.00	735.00	741.00	2166.00
ENSG00000118900.10	4837.04	732.00	1129.00	864.00	2477.00
ENSG00000118922.12	6800.23	123.00	204.00	245.00	616.00
ENSG00000118939.13	815.38	204.06	330.70	348.32	1026.79
ENSG00000118946.7	4492.00	1.00	0.00	0.00	1.00
ENSG00000118960.8	2326.38	352.00	536.00	393.00	1316.00
ENSG00000118961.10	2313.10	406.00	632.00	654.00	1974.00
ENSG00000118965.10	5993.82	452.00	678.00	664.00	1920.00
ENSG00000118971.3	6014.73	135.00	158.00	153.00	467.00
ENSG00000118976.5	3067.00	0.00	1.01	3.02	4.04
ENSG00000118985.10	4819.78	3590.00	5716.98	4960.98	14423.96
ENSG00000118997.9	5587.69	1.00	1.00	0.00	3.00
ENSG00000119004.10	1554.71	105.00	149.00	160.00	503.00
ENSG00000119013.4	708.83	295.00	472.00	494.00	1415.00
ENSG00000119041.6	3044.06	861.00	1544.00	1231.00	3412.00
ENSG00000119042.12	4373.14	280.00	454.00	496.00	1387.00
ENSG00000119048.3	1137.89	471.00	735.00	752.00	2037.00
ENSG00000119121.17	8244.00	2.00	3.00	4.00	14.00
ENSG00000119125.12	3748.44	49.00	91.00	14.00	64.00
ENSG00000119138.3	5185.00	373.00	524.00	394.00	1084.00
ENSG00000119139.12	4008.36	3418.00	5589.00	2783.00	8235.00
ENSG00000119185.8	1085.99	453.00	825.00	709.00	1950.00
ENSG00000119203.9	2035.94	760.00	1269.00	1356.00	3827.00
ENSG00000119227.3	2445.77	861.00	1853.00	945.00	3153.00
ENSG00000119231.6	4950.87	506.00	786.00	669.00	1951.00
ENSG00000119242.4	1918.81	378.00	604.00	792.00	2052.00
ENSG00000119280.12	3795.88	306.00	536.00	741.00	1990.00
ENSG00000119283.11	9320.00	1.00	0.00	1.00	3.00
ENSG00000119285.6	8211.90	925.00	1414.00	1364.00	4018.94
ENSG00000119314.11	6100.98	2168.00	3262.00	3149.00	8789.00
ENSG00000119318.8	1678.86	3243.00	5107.00	5877.00	16134.00
ENSG00000119321.4	4574.79	440.00	696.00	666.00	1987.00
ENSG00000119326.10	2478.36	794.00	1194.00	1499.00	3911.00
ENSG00000119328.7	2045.40	250.00	296.00	583.00	1583.00
ENSG00000119333.7	1634.86	137.00	280.00	423.00	1280.00
ENSG00000119335.12	1794.53	3809.96	5943.00	4234.95	12260.84
ENSG00000119383.15	2056.97	1054.00	1895.00	1764.00	5374.00
ENSG00000119392.10	3270.98	542.00	850.00	1027.00	2849.00
ENSG00000119396.6	3473.85	1050.00	1565.00	2046.00	5722.00
ENSG00000119397.12	5129.25	489.00	705.00	667.00	2086.00
ENSG00000119401.10	3616.53	158.00	244.00	343.00	887.00
ENSG00000119402.12	3158.44	1077.00	1601.00	2294.00	6194.00
ENSG00000119403.9	2785.54	661.00	1119.00	797.00	2438.00
ENSG00000119408.12	2220.80	1546.00	2761.00	2571.00	7868.00
ENSG00000119411.10	2339.00	4.00	8.00	13.00	21.00
ENSG00000119414.7	1864.42	665.00	1131.00	978.00	2773.00
ENSG00000119421.5	844.00	346.00	592.00	548.00	1611.00
ENSG00000119431.5	1558.13	198.00	379.00	454.00	1280.00
ENSG00000119446.9	2428.51	275.00	445.00	473.00	1309.00
ENSG00000119471.10	2237.28	1183.00	1848.00	2000.00	5528.00
ENSG00000119487.12	2257.43	720.00	1170.00	1580.00	4445.00
ENSG00000119508.13	4284.79	1.00	8.00	2.00	10.00
ENSG00000119509.8	3052.45	214.00	437.00	485.00	1460.00
ENSG00000119514.5	2735.00	1.00	5.00	3.00	7.00
ENSG00000119522.11	4058.97	621.00	1231.00	784.00	2480.00
ENSG00000119523.8	1905.10	444.00	744.00	821.00	2277.00
ENSG00000119535.13	2228.16	575.00	1155.00	1297.00	3500.00
ENSG00000119537.11	2237.70	286.00	492.00	384.00	1122.00
ENSG00000119541.5	2725.17	519.00	841.00	871.00	2578.00
ENSG00000119547.5	16121.00	997.00	1543.00	1338.00	3785.00
ENSG00000119559.11	1467.12	190.00	331.00	459.00	1281.00
ENSG00000119574.8	2096.98	76.00	142.00	151.00	408.00
ENSG00000119596.13	4973.56	1916.89	2944.00	3041.78	8430.58
ENSG00000119599.12	1178.74	210.00	380.00	498.00	1440.00
ENSG00000119614.2	2995.00	0.00	0.00	0.00	3.00
ENSG00000119616.7	1349.69	448.00	661.00	698.00	2152.00
ENSG00000119630.9	1708.86	170.00	314.00	259.00	822.00
ENSG00000119632.3	521.13	4.00	13.00	22.00	63.00
ENSG00000119636.11	1660.97	34.00	61.07	58.00	171.13
ENSG00000119638.8	4215.66	1012.00	1593.00	1982.00	5810.00
ENSG00000119640.4	631.58	59.00	119.00	76.00	268.00
ENSG00000119650.8	1146.06	1.00	1.00	1.00	7.00
ENSG00000119655.4	582.50	776.00	1374.00	1582.00	4661.00
ENSG00000119661.10	3373.21	92.00	95.00	112.00	398.00
ENSG00000119669.3	4147.00	394.00	756.00	629.00	1970.00
ENSG00000119673.10	1678.60	363.59	602.41	658.99	2195.59
ENSG00000119681.7	6815.28	61.00	113.00	55.00	188.00
ENSG00000119682.12	4318.08	640.00	1028.00	1155.00	3559.23
ENSG00000119684.11	3718.20	267.00	427.00	428.00	1167.00
ENSG00000119685.15	2633.70	489.00	770.00	821.00	2197.06
ENSG00000119686.5	3092.81	151.00	218.00	496.00	1323.94
ENSG00000119688.16	1562.82	671.76	1129.64	1109.21	3289.50
ENSG00000119689.10	2075.59	983.00	1827.00	1357.00	4181.00
ENSG00000119698.7	2970.74	218.00	347.00	373.00	1060.00
ENSG00000119699.3	1650.77	28.00	41.00	20.00	77.00
ENSG00000119703.12	1261.81	35.00	49.00	69.00	198.00
ENSG00000119705.5	413.78	348.00	533.00	463.00	1340.99
ENSG00000119707.9	4639.47	2893.00	4524.00	4547.00	12462.00
ENSG00000119711.8	3726.92	573.00	960.00	1268.00	3411.00
ENSG00000119714.6	1962.22	0.00	1.00	0.00	4.00
ENSG00000119715.10	2089.17	4.00	2.00	15.00	46.00
ENSG00000119718.6	1518.51	444.00	701.00	873.00	2492.00
ENSG00000119720.13	3856.93	143.00	202.00	262.00	789.00
ENSG00000119723.11	1280.59	149.00	262.00	263.00	787.00
ENSG00000119725.13	1899.86	203.00	291.00	364.23	1127.61
ENSG00000119729.6	2187.56	316.74	481.54	628.65	1638.96
ENSG00000119737.5	2115.00	49.00	94.00	101.00	241.00
ENSG00000119760.11	3180.24	1087.00	1902.00	2240.00	6385.00
ENSG00000119771.10	5497.67	2.00	1.00	4.00	7.00
ENSG00000119772.12	3028.99	841.00	1265.00	2123.00	6220.00
ENSG00000119777.14	1912.65	2286.00	4227.00	3062.00	9155.00
ENSG00000119778.10	5858.08	408.00	573.00	649.00	1809.00
ENSG00000119782.9	979.07	154.19	275.00	442.00	1392.81
ENSG00000119787.9	2319.94	1066.00	1585.00	1416.00	3867.00
ENSG00000119801.8	1761.92	481.00	776.00	923.00	2733.00
ENSG00000119812.14	1499.14	822.00	1298.00	1494.00	4124.00
ENSG00000119820.6	4555.84	673.00	1015.00	1017.00	2836.00
ENSG00000119844.10	3868.69	634.00	913.00	810.00	2266.00
ENSG00000119862.8	2097.76	297.00	495.00	412.00	1052.00
ENSG00000119865.4	1459.50	1.00	0.00	0.00	0.00
ENSG00000119866.16	2048.69	2.00	0.00	4.00	5.00
ENSG00000119878.5	1946.67	172.00	297.00	236.00	672.00
ENSG00000119888.6	1406.36	1448.00	2416.00	2319.00	6636.00
ENSG00000119899.11	3047.49	311.00	527.00	482.00	1304.00
ENSG00000119900.7	5697.01	42.00	63.00	57.00	217.00
ENSG00000119906.7	5749.32	1039.00	1650.00	2304.00	6321.00
ENSG00000119912.11	5207.99	734.00	1067.00	1313.00	3652.00
ENSG00000119913.4	2713.00	5.00	9.00	63.00	124.00
ENSG00000119915.4	1371.00	1.00	4.00	10.00	22.00
ENSG00000119917.9	2472.02	36.00	47.00	80.00	235.00
ENSG00000119922.7	3489.00	5.00	4.00	9.00	18.00
ENSG00000119927.9	5552.73	1623.00	2354.00	6111.00	16606.00
ENSG00000119929.8	1201.85	145.00	250.00	197.00	579.02
ENSG00000119938.8	2524.00	283.00	529.00	453.00	1368.00
ENSG00000119943.6	969.90	25.00	46.00	34.00	124.00
ENSG00000119946.9	5204.88	429.00	700.00	1256.00	3440.00
ENSG00000119950.16	1716.81	460.00	907.00	505.00	1542.00
ENSG00000119953.8	1796.84	440.00	712.00	610.00	1848.00
ENSG00000119965.8	2310.66	118.96	185.00	167.00	400.90
ENSG00000119969.10	2873.79	505.32	793.84	784.00	2373.90
ENSG00000119977.16	2456.23	663.00	1071.00	795.00	2382.00
ENSG00000119979.11	1762.32	614.08	972.15	1001.28	2729.77
ENSG00000119986.6	1457.00	169.00	358.00	222.00	827.00
ENSG00000120008.11	2651.84	713.00	1187.00	1176.00	3422.00
ENSG00000120029.8	4095.54	292.00	540.00	567.00	1621.00
ENSG00000120049.14	1487.82	14.00	36.00	43.00	133.00
ENSG00000120051.10	2551.48	3.00	1.00	2.00	7.00
ENSG00000120053.9	1344.35	1228.00	2218.00	881.00	2876.00
ENSG00000120054.7	1787.70	245.00	412.00	210.00	650.00
ENSG00000120055.5	1469.00	0.00	3.00	2.00	6.00
ENSG00000120057.4	1836.00	5.00	9.00	5.00	5.00
ENSG00000120063.5	4889.40	891.00	1438.00	1322.00	3626.00
ENSG00000120071.8	3677.88	1100.38	1796.10	2013.47	5890.80
ENSG00000120129.5	2019.00	398.00	833.00	825.00	2513.00
ENSG00000120137.6	10245.23	2603.00	4202.97	2854.00	7688.86
ENSG00000120158.7	1424.13	169.00	226.00	322.00	921.00
ENSG00000120159.7	1725.10	427.00	592.00	598.00	1560.00
ENSG00000120162.9	6454.00	1.00	2.00	2.00	12.00
ENSG00000120215.5	706.31	0.00	6.00	3.00	8.00
ENSG00000120217.9	1055.66	0.00	1.00	2.00	10.00
ENSG00000120253.9	3382.07	786.00	1159.00	1185.00	3489.00
ENSG00000120254.11	2349.85	498.00	789.00	592.00	1853.00
ENSG00000120256.5	3119.22	785.00	1389.00	1507.00	4183.00
ENSG00000120262.8	5293.00	45.00	81.00	130.00	374.00
ENSG00000120265.12	1394.65	859.00	1321.00	1360.00	4011.00
ENSG00000120278.10	7136.00	7.00	6.00	19.00	49.00
ENSG00000120279.6	2047.67	0.00	0.00	0.00	0.00
ENSG00000120306.5	842.69	475.00	838.00	664.00	1863.00
ENSG00000120314.14	3607.47	449.00	721.00	714.00	2036.00
ENSG00000120318.11	4019.10	23.00	35.00	18.00	49.00
ENSG00000120322.2	2711.00	26.68	36.79	56.52	195.04
ENSG00000120324.4	3274.00	9.14	8.08	12.19	27.43
ENSG00000120327.4	2651.94	30.00	28.14	37.83	185.59
ENSG00000120328.4	2205.08	2.00	8.21	3.02	15.14
ENSG00000120329.4	1417.00	1.00	1.00	0.00	3.00
ENSG00000120332.11	5008.00	0.00	0.00	0.00	2.00
ENSG00000120333.4	1773.28	283.00	432.00	469.00	1386.00
ENSG00000120334.11	2016.05	78.00	113.00	119.00	346.00
ENSG00000120337.7	1961.00	0.00	0.00	0.00	1.00
ENSG00000120341.14	3406.46	104.75	120.83	315.47	915.83
ENSG00000120370.8	2074.07	95.00	171.00	126.00	434.00
ENSG00000120437.7	1823.33	2919.00	4800.00	3258.00	9629.00
ENSG00000120438.7	1493.41	3440.00	5151.32	5068.00	14439.71
ENSG00000120440.9	2075.00	0.00	0.00	0.00	2.00
ENSG00000120451.6	2894.59	8.00	11.00	24.00	49.00
ENSG00000120458.5	2697.56	223.00	364.00	400.00	1075.00
ENSG00000120471.10	2652.00	0.00	0.00	0.00	3.00
ENSG00000120498.9	2841.50	0.00	0.00	0.00	0.00
ENSG00000120509.6	948.59	242.00	379.00	450.00	1256.00
ENSG00000120519.10	2579.25	245.00	393.00	398.00	923.00
ENSG00000120526.6	2550.95	349.00	546.00	384.00	1099.00
ENSG00000120533.8	956.56	602.00	894.00	1288.00	3513.00
ENSG00000120539.10	3050.36	327.00	470.00	419.00	1204.00
ENSG00000120549.11	6566.17	912.00	1421.00	1637.00	4687.00
ENSG00000120555.9	743.00	0.00	1.00	0.80	1.24
ENSG00000120594.12	6036.92	101.00	150.00	213.00	538.00
ENSG00000120616.11	2165.43	298.00	509.00	686.00	1806.00
ENSG00000120647.5	1962.39	247.00	361.00	354.00	1034.00
ENSG00000120656.7	1321.93	171.00	291.00	256.00	783.00
ENSG00000120658.8	924.03	1.00	1.00	0.00	3.00
ENSG00000120662.11	1559.72	184.00	320.00	350.00	998.00
ENSG00000120664.6	559.90	0.00	0.00	2.00	6.00
ENSG00000120669.11	2051.00	0.00	1.00	1.00	0.00
ENSG00000120675.4	2538.00	366.00	550.00	633.00	1635.00
ENSG00000120685.15	4912.23	1331.00	1990.00	1879.00	5133.00
ENSG00000120686.7	2233.90	668.00	922.00	993.00	2860.00
ENSG00000120688.7	2506.17	331.00	541.00	504.00	1439.00
ENSG00000120690.9	2996.26	806.00	1236.00	1308.00	3955.00
ENSG00000120693.9	5509.59	293.00	477.00	217.00	689.00
ENSG00000120694.15	2942.42	1077.00	1609.00	2021.00	5615.00
ENSG00000120696.8	4734.00	139.38	188.83	263.81	704.35
ENSG00000120697.4	1141.67	162.00	311.00	284.00	861.00
ENSG00000120699.8	1176.49	366.00	652.00	587.00	1675.00
ENSG00000120705.8	2870.74	1548.00	2313.00	2365.00	6386.98
ENSG00000120708.12	2748.14	5049.00	9780.00	7051.00	20434.00
ENSG00000120709.6	2926.63	707.00	1170.00	1328.00	3843.00
ENSG00000120725.8	1273.58	308.00	513.00	545.00	1472.00
ENSG00000120727.8	1285.87	1034.00	1833.00	709.00	2141.00
ENSG00000120733.9	5788.22	1452.00	2357.00	2249.00	6642.00
ENSG00000120738.7	3138.00	456.00	786.00	1003.00	3064.00
ENSG00000120742.6	2996.15	937.00	1564.00	1782.00	4601.00
ENSG00000120756.8	2998.76	373.00	561.00	407.00	1150.00
ENSG00000120784.11	3423.16	149.72	221.00	242.22	715.00
ENSG00000120798.12	1435.32	565.00	884.00	864.00	2523.00
ENSG00000120800.4	9025.00	952.00	1316.00	1627.00	4468.00
ENSG00000120802.9	3281.81	1395.00	2031.00	2219.00	5870.00
ENSG00000120805.9	1671.34	1133.00	1646.00	1663.00	4432.00
ENSG00000120820.8	1154.57	0.00	0.00	0.00	0.00
ENSG00000120832.5	1891.40	162.00	256.00	399.00	1151.00
ENSG00000120833.9	1223.20	11.00	21.00	43.00	136.00
ENSG00000120837.3	1880.21	365.00	567.00	554.00	1670.00
